id,name,adm1,adm2,lat,lon
101101003,五台县,山西省,忻州市,38.7257,113.2590
101101004,河曲,山西省,忻州市,39.3819,111.1466
101101005,偏关,山西省,忻州市,39.4422,111.5005
101101006,神池,山西省,忻州市,39.0885,112.2004
101101007,宁武,山西省,忻州市,39.0017,112.3079
101101008,代县,山西省,忻州市,39.0651,112.9625
101101009,繁峙,山西省,忻州市,39.1881,113.2677
101101011,保德,山西省,忻州市,39.0226,111.0857
101101012,静乐,山西省,忻州市,38.3559,111.9402
101101013,岢岚,山西省,忻州市,38.7056,111.5698
101101014,五寨,山西省,忻州市,38.9128,111.8410
101101015,原平,山西省,忻州市,38.7292,112.7131
101101016,忻府,山西省,忻州市,38.4177,112.7341
101101100,吕梁,山西省,吕梁市,37.5244,111.1343
101101101,离石,山西省,吕梁市,37.5240,111.1345
101101102,临县,山西省,吕梁市,37.9608,110.9960
101101103,兴县,山西省,吕梁市,38.4641,111.1248
101101104,岚县,山西省,吕梁市,38.2787,111.6716
101101105,柳林,山西省,吕梁市,37.4317,110.8961
101101106,石楼,山西省,吕梁市,36.9994,110.8371
101101107,方山,山西省,吕梁市,37.8926,111.2389
101101108,交口,山西省,吕梁市,36.9831,111.1832
101101109,中阳,山西省,吕梁市,37.3421,111.1933
101101110,孝义,山西省,吕梁市,37.1445,111.7816
101101111,汾阳,山西省,吕梁市,37.2677,111.7853
101101112,文水,山西省,吕梁市,37.4363,112.0326
101101113,交城,山西省,吕梁市,37.5552,112.1592
101110101,西安,陕西省,西安市,34.3432,108.9397
101110102,长安,陕西省,西安市,34.1571,108.9416
101110103,临潼,陕西省,西安市,34.3721,109.2140
101110104,蓝田,陕西省,西安市,34.1562,109.3176
101110105,周至,陕西省,西安市,34.1615,108.2165
101110106,鄠邑,陕西省,西安市,34.1087,108.6074
101110107,高陵,陕西省,西安市,34.5351,109.0889
101110108,新城,陕西省,西安市,34.2693,108.9599
101110109,碑林,陕西省,西安市,34.2511,108.9470
101110110,莲湖,陕西省,西安市,34.2656,108.9332
101110111,灞桥,陕西省,西安市,34.2675,109.0673
101110112,未央,陕西省,西安市,34.3082,108.9460
101110113,雁塔,陕西省,西安市,34.2134,108.9266
101110114,阎良,陕西省,西安市,34.6621,109.2280
101110200,咸阳,陕西省,咸阳市,34.3334,108.7051
101110201,三原,陕西省,咸阳市,34.6140,108.9435
101110202,礼泉,陕西省,咸阳市,34.4826,108.4283
101110203,永寿,陕西省,咸阳市,34.6926,108.1431
101110204,淳化,陕西省,咸阳市,34.7980,108.5812
101110205,泾阳,陕西省,咸阳市,34.5285,108.8378
101110206,武功,陕西省,咸阳市,34.2597,108.2129
101110207,乾县,陕西省,咸阳市,34.5273,108.2474
101110208,彬州,陕西省,咸阳市,35.0342,108.0837
101110209,长武,陕西省,咸阳市,35.2061,107.7958
101110210,旬邑,陕西省,咸阳市,35.1122,108.3372
101110211,兴平,陕西省,咸阳市,34.2971,108.4885
101110212,秦都,陕西省,咸阳市,34.3298,108.6986
101110213,渭城,陕西省,咸阳市,34.3368,108.7310
101110300,延安,陕西省,延安市,36.6501,109.4947
101110301,延长,陕西省,延安市,36.5783,110.0130
101110302,延川,陕西省,延安市,36.8821,110.1903
101110303,子长,陕西省,延安市,37.1421,109.6760
101110304,宜川,陕西省,延安市,36.0504,110.1755
101110305,富县,陕西省,延安市,35.9965,109.3841
101110306,志丹,陕西省,延安市,36.8230,108.7689
101110307,安塞,陕西省,延安市,36.8644,109.3253
101110308,甘泉,陕西省,延安市,36.2777,109.3496
101110309,洛川,陕西省,延安市,35.7621,109.4357
101110310,黄陵,陕西省,延安市,35.5802,109.2625
101110311,黄龙,陕西省,延安市,35.5833,109.8350
101110312,吴起,陕西省,延安市,36.9249,108.1770
101110313,宝塔,陕西省,延安市,36.5963,109.4907
101110401,榆林,陕西省,榆林市,38.2902,109.7412
101110402,府谷,陕西省,榆林市,39.0292,111.0696
101110403,神木,陕西省,榆林市,38.8997,110.4669
101110404,佳县,陕西省,榆林市,38.0216,110.4934
101110405,定边,陕西省,榆林市,37.5952,107.6013
101110406,靖边,陕西省,榆林市,37.5961,108.8057
101110407,横山,陕西省,榆林市,37.9640,109.2926
101110408,米脂,陕西省,榆林市,37.7591,110.1787
101110409,子洲,陕西省,榆林市,37.6116,110.0346
101110410,绥德,陕西省,榆林市,37.5077,110.2654
101110411,吴堡,陕西省,榆林市,37.4519,110.7393
101110412,清涧,陕西省,榆林市,37.0877,110.1215
101110413,榆阳,陕西省,榆林市,38.2993,109.7479
101110501,渭南,陕西省,渭南市,34.4994,109.5029
101110503,潼关,陕西省,渭南市,34.5445,110.2473
101110504,大荔,陕西省,渭南市,34.7950,109.9431
101110505,白水,陕西省,渭南市,35.1773,109.5943
101110506,富平,陕西省,渭南市,34.7467,109.1872
101110507,蒲城,陕西省,渭南市,34.9560,109.5897
101110508,澄城,陕西省,渭南市,35.1840,109.9376
101110509,合阳,陕西省,渭南市,35.2371,110.1480
101110510,韩城,陕西省,渭南市,35.4752,110.4524
101110511,华阴,陕西省,渭南市,34.5654,110.0895
101110512,临渭,陕西省,渭南市,34.5013,109.5033
101110513,华州,陕西省,渭南市,34.5120,109.7614
101110601,商洛,陕西省,商洛市,33.8683,109.9398
101110602,洛南,陕西省,商洛市,34.0885,110.1457
101110603,柞水,陕西省,商洛市,33.6828,109.1113
101110604,商州,陕西省,商洛市,33.8692,109.9377
101110605,镇安,陕西省,商洛市,33.4240,109.1511
101110606,丹凤,陕西省,商洛市,33.6947,110.3319
101110607,商南,陕西省,商洛市,33.5264,110.8854
101110608,山阳,陕西省,商洛市,33.5304,109.8804
101110701,安康,陕西省,安康市,32.6903,109.0293
101110702,紫阳,陕西省,安康市,32.5202,108.5378
101110703,石泉,陕西省,安康市,33.0385,108.2505
101110704,汉阴,陕西省,安康市,32.8911,108.5109
101110705,旬阳,陕西省,安康市,32.8336,109.3681
101110706,岚皋,陕西省,安康市,32.3107,108.9007
101110707,平利,陕西省,安康市,32.3879,109.3619
101110708,白河,陕西省,安康市,32.8095,110.1142
101110709,镇坪,陕西省,安康市,31.8834,109.5264
101110710,宁陕,陕西省,安康市,33.3122,108.3137
101110711,汉滨,陕西省,安康市,32.6908,109.0291
101110801,汉中,陕西省,汉中市,33.0777,107.0286
101110802,略阳,陕西省,汉中市,33.3296,106.1539
101110803,勉县,陕西省,汉中市,33.1556,106.6802
101110804,留坝,陕西省,汉中市,33.6133,106.9244
101110805,洋县,陕西省,汉中市,33.2233,107.5500
101110806,城固,陕西省,汉中市,33.1531,107.3299
101110807,西乡,陕西省,汉中市,32.9880,107.7659
101110808,佛坪,陕西省,汉中市,33.5207,107.9886
101110809,宁强,陕西省,汉中市,32.8308,106.2574
101110810,南郑,陕西省,汉中市,33.0033,106.9424
101110811,镇巴,陕西省,汉中市,32.5359,107.8953
101110812,汉台,陕西省,汉中市,33.0777,107.0282
101110901,宝鸡,陕西省,宝鸡市,34.3629,107.2377
101110902,渭滨,陕西省,宝鸡市,34.3551,107.1553
101110903,千阳,陕西省,宝鸡市,34.6426,107.1330
101110904,麟游,陕西省,宝鸡市,34.6777,107.7966
101110905,岐山,陕西省,宝鸡市,34.4430,107.6245
101110906,凤翔,陕西省,宝鸡市,34.5217,107.4006
101110907,扶风,陕西省,宝鸡市,34.3755,107.8914
101110908,眉县,陕西省,宝鸡市,34.2721,107.7524
101110909,太白,陕西省,宝鸡市,34.0592,107.3165
101110910,凤县,陕西省,宝鸡市,33.9125,106.5252
101110911,陇县,陕西省,宝鸡市,34.8933,106.8571
101110912,陈仓,陕西省,宝鸡市,34.3527,107.3836
101110913,金台,陕西省,宝鸡市,34.3971,107.2327
101111001,铜川,陕西省,铜川市,34.9166,108.9796
101111003,宜君,陕西省,铜川市,35.3988,109.1183
101111004,耀州,陕西省,铜川市,34.9102,108.9625
101111005,王益,陕西省,铜川市,35.0691,109.0759
101111006,印台,陕西省,铜川市,35.1119,109.1008
101111102,杨陵,陕西省,咸阳市,34.2714,108.0863
101120101,济南,山东省,济南市,36.6521,117.1201
101120102,长清,山东省,济南市,36.5611,116.7459
101120103,商河,山东省,济南市,37.3105,117.1564
101120104,章丘,山东省,济南市,36.7121,117.5407
101120105,平阴,山东省,济南市,36.2869,116.4551
101120106,济阳,山东省,济南市,36.9768,117.1760
101120107,历下,山东省,济南市,36.6642,117.0386
101120108,市中,山东省,济南市,36.6574,116.9990
101120109,槐荫,山东省,济南市,36.6682,116.9479
101120110,天桥,山东省,济南市,36.6934,116.9961
101120111,历城,山东省,济南市,36.6817,117.0637
101120201,青岛,山东省,青岛市,36.0830,120.3552
101120202,崂山,山东省,青岛市,36.1026,120.4674
101120203,市南,山东省,青岛市,36.0709,120.3960
101120204,即墨,山东省,青岛市,36.3908,120.4474
101120205,胶州,山东省,青岛市,36.2859,120.0062
101120206,黄岛,山东省,青岛市,35.9607,120.1978
101120207,莱西,山东省,青岛市,36.8651,120.5262
101120208,平度,山东省,青岛市,36.7888,119.9590
101120209,市北,山东省,青岛市,36.0838,120.3550
101120210,李沧,山东省,青岛市,36.1600,120.4212
101120211,城阳,山东省,青岛市,36.3068,120.3891
101120301,淄博,山东省,淄博市,36.8149,118.0476
101120302,淄川,山东省,淄博市,36.6473,117.9677
101120303,博山,山东省,淄博市,36.4976,117.8582
101120304,高青,山东省,淄博市,37.1696,117.8298
101120305,周村,山东省,淄博市,36.8037,117.8510
101120306,沂源,山东省,淄博市,36.1863,118.1662
101120307,桓台,山东省,淄博市,36.9598,118.1016
101120308,临淄,山东省,淄博市,36.8167,118.3060
101120309,张店,山东省,淄博市,36.8070,118.0535
101120401,德州,山东省,德州市,37.4540,116.3074
101120402,武城,山东省,德州市,37.2095,116.0786
101120403,临邑,山东省,德州市,37.1920,116.8670
101120405,齐河,山东省,德州市,36.7955,116.7584
101120406,乐陵,山东省,德州市,37.7291,117.2167
101120407,庆云,山东省,德州市,37.7777,117.3905
101120408,平原,山东省,德州市,37.1645,116.4339
101120409,宁津,山东省,德州市,37.6496,116.7937
101120410,夏津,山东省,德州市,36.9505,116.0038
101120411,禹城,山东省,德州市,36.9345,116.6426
101120412,德城,山东省,德州市,37.4539,116.3071
101120413,陵城,山东省,德州市,37.3328,116.5749
101120501,烟台,山东省,烟台市,37.4646,121.4478
101120502,莱州,山东省,烟台市,37.1827,119.9421
101120504,蓬莱,山东省,烟台市,37.7957,120.8291
101120505,龙口,山东省,烟台市,37.6484,120.5283
101120506,招远,山东省,烟台市,37.3649,120.4031
101120507,栖霞,山东省,烟台市,37.3059,120.8341
101120508,福山,山东省,烟台市,37.4969,121.2647
101120509,牟平,山东省,烟台市,37.3884,121.6015
101120510,莱阳,山东省,烟台市,36.9770,120.7112
101120511,海阳,山东省,烟台市,36.6883,121.1735
101120512,芝罘,山东省,烟台市,37.5409,121.3859
101120513,莱山,山东省,烟台市,37.4735,121.4489
101120601,潍坊,山东省,潍坊市,36.7093,119.1071
101120602,青州,山东省,潍坊市,36.6979,118.4847
101120603,寿光,山东省,潍坊市,36.8571,118.7911
101120604,临朐,山东省,潍坊市,36.5164,118.5399
101120605,昌乐,山东省,潍坊市,36.7033,118.8400
101120606,昌邑,山东省,潍坊市,36.8549,119.3945
101120607,安丘,山东省,潍坊市,36.4796,119.2189
101120608,高密,山东省,潍坊市,36.3775,119.7570
101120609,诸城,山东省,潍坊市,35.9971,119.4032
101120610,潍城,山东省,潍坊市,36.7281,119.0249
101120611,寒亭,山东省,潍坊市,36.7721,119.2079
101120612,坊子,山东省,潍坊市,36.6546,119.1663
101120613,奎文,山东省,潍坊市,36.7095,119.1374
101120701,济宁,山东省,济宁市,35.4154,116.5872
101120702,嘉祥,山东省,济宁市,35.3981,116.3429
101120703,微山,山东省,济宁市,34.8095,117.1286
101120704,鱼台,山东省,济宁市,34.9977,116.6500
101120705,兖州,山东省,济宁市,35.5564,116.8290
101120706,金乡,山东省,济宁市,35.0698,116.3104
101120707,汶上,山东省,济宁市,35.7217,116.4871
101120708,泗水,山东省,济宁市,35.6532,117.2736
101120709,梁山,山东省,济宁市,35.7660,116.1318
101120710,曲阜,山东省,济宁市,35.5928,116.9919
101120711,邹城,山东省,济宁市,35.4053,116.9667
101120712,任城,山东省,济宁市,35.4148,116.5953
101120801,泰安,山东省,泰安市,36.1950,117.1291
101120802,新泰,山东省,泰安市,35.9104,117.7661
101120803,泰山,山东省,泰安市,36.1893,117.1300
101120804,肥城,山东省,泰安市,36.1856,116.7637
101120805,东平,山东省,泰安市,35.9305,116.4611
101120806,宁阳,山东省,泰安市,35.7675,116.7993
101120807,岱岳,山东省,泰安市,36.1841,117.0435
101120901,临沂,山东省,临沂市,35.1038,118.3565
101120902,莒南,山东省,临沂市,35.1759,118.8383
101120903,沂南,山东省,临沂市,35.5470,118.4554
101120904,兰陵,山东省,临沂市,34.8556,118.0500
101120905,临沭,山东省,临沂市,34.9171,118.6484
101120906,郯城,山东省,临沂市,34.6147,118.3430
101120907,蒙阴,山东省,临沂市,35.7124,117.9433
101120908,平邑,山东省,临沂市,35.5115,117.6319
101120909,费县,山东省,临沂市,35.2692,117.9689
101120910,沂水,山东省,临沂市,35.7870,118.6345
101120911,兰山,山东省,临沂市,35.0528,118.3473
101120912,罗庄,山东省,临沂市,34.9972,118.2848
101120913,河东,山东省,临沂市,35.0850,118.3983
101121001,菏泽,山东省,菏泽市,35.2465,115.4694
101121002,鄄城,山东省,菏泽市,35.5603,115.5143
101121003,郓城,山东省,菏泽市,35.5948,115.9389
101121004,东明,山东省,菏泽市,35.2896,115.0984
101121005,定陶,山东省,菏泽市,35.0727,115.5696
101121006,巨野,山东省,菏泽市,35.3910,116.0893
101121007,曹县,山东省,菏泽市,34.8233,115.5495
101121008,成武,山东省,菏泽市,34.9474,115.8973
101121009,单县,山东省,菏泽市,34.7909,116.0826
101121010,牡丹,山东省,菏泽市,35.2431,115.4709
101121101,滨州,山东省,滨州市,37.3835,118.0170
101121102,博兴,山东省,滨州市,37.1470,118.1231
101121103,无棣,山东省,滨州市,37.7408,117.6163
101121104,阳信,山东省,滨州市,37.6405,117.5813
101121105,惠民,山东省,滨州市,37.4753,117.5937
101121106,沾化,山东省,滨州市,37.6985,118.1299
101121107,邹平,山东省,滨州市,36.8780,117.7368
101121108,滨城,山东省,滨州市,37.4320,118.0196
101121201,东营,山东省,东营市,37.4340,118.6746
101121202,河口,山东省,东营市,37.8860,118.5296
101121203,垦利,山东省,东营市,37.5887,118.5513
101121204,利津,山东省,东营市,37.4934,118.2489
101121205,广饶,山东省,东营市,37.0516,118.4075
101121206,东营区,山东省,东营市,37.4490,118.5822
101121301,威海,山东省,威海市,37.5097,122.1164
101121302,文登,山东省,威海市,37.1962,122.0571
101121303,荣成,山东省,威海市,37.1657,122.4870
101121304,乳山,山东省,威海市,36.9196,121.5363
101121307,环翠,山东省,威海市,37.5108,122.1162
101121401,枣庄,山东省,枣庄市,34.8109,117.3238
101121402,薛城,山东省,枣庄市,34.7979,117.2653
101121403,峄城,山东省,威海市,34.7677,117.5863
101121404,台儿庄,山东省,威海市,34.5648,117.7348
101121405,滕州,山东省,枣庄市,35.0885,117.1621
101121406,市中,山东省,威海市,34.8567,117.5573
101121407,山亭,山东省,威海市,35.0961,117.4590
101121501,日照,山东省,日照市,35.4169,119.5269
101121502,五莲,山东省,日照市,35.7519,119.2067
101121503,莒县,山东省,日照市,35.5881,118.8329
101121504,东港,山东省,日照市,35.4262,119.4577
101121505,岚山,山东省,日照市,35.1198,119.3158
101121601,莱芜,山东省,济南市,36.2144,117.6777
101121603,钢城,山东省,济南市,36.0580,117.8203
101121701,聊城,山东省,聊城市,36.4560,115.9804
101121702,冠县,山东省,聊城市,36.4838,115.4448
101121703,阳谷,山东省,聊城市,36.1137,115.7843
101121704,高唐,山东省,聊城市,36.8598,116.2297
101121705,茌平,山东省,聊城市,36.5919,116.2533
101121706,东阿,山东省,聊城市,36.3360,116.2489
101121707,临清,山东省,聊城市,36.8426,115.7135
101121708,东昌府,山东省,聊城市,36.4127,116.0064
101121709,莘县,山东省,聊城市,36.2376,115.6673
101130101,乌鲁木齐,新疆维吾尔自治区,乌鲁木齐市,43.7928,87.6177
101130102,天山,新疆维吾尔自治区,乌鲁木齐市,43.7964,87.6201
101130104,沙依巴克,新疆维吾尔自治区,乌鲁木齐市,43.7889,87.5966
101130105,达坂城,新疆维吾尔自治区,乌鲁木齐市,43.3618,88.3099
101130106,新市,新疆维吾尔自治区,乌鲁木齐市,43.8709,87.5607
101130107,水磨沟,新疆维吾尔自治区,乌鲁木齐市,43.8167,87.6131
101130111,头屯河,新疆维吾尔自治区,乌鲁木齐市,43.8761,87.4258
101130112,米东,新疆维吾尔自治区,乌鲁木齐市,43.9610,87.6918
101130113,乌鲁木齐县,新疆维吾尔自治区,乌鲁木齐市,43.5090,87.4643
101130201,克拉玛依,新疆维吾尔自治区,克拉玛依市,45.5959,84.8739
101130202,乌尔禾,新疆维吾尔自治区,克拉玛依市,46.0878,85.6978
101130203,白碱滩,新疆维吾尔自治区,克拉玛依市,45.6890,85.1299
101130204,独山子,新疆维吾尔自治区,克拉玛依市,44.3272,84.8823
101130205,克拉玛依区,新疆维吾尔自治区,克拉玛依市,45.6025,84.8678
101130301,石河子,新疆维吾尔自治区,石河子市,44.3059,86.0411
101130401,昌吉,新疆维吾尔自治区,昌吉回族自治州,44.0146,87.3040
101130402,呼图壁,新疆维吾尔自治区,昌吉回族自治州,44.1893,86.8886
101130404,阜康,新疆维吾尔自治区,昌吉回族自治州,44.1522,87.9838
101130405,吉木萨尔,新疆维吾尔自治区,昌吉回族自治州,43.9972,89.1813
101130406,奇台,新疆维吾尔自治区,昌吉回族自治州,44.0220,89.5914
101130407,玛纳斯,新疆维吾尔自治区,昌吉回族自治州,44.3056,86.2177
101130408,木垒,新疆维吾尔自治区,昌吉回族自治州,43.8324,90.2828
101130410,昌吉市,新疆维吾尔自治区,昌吉回族自治州,44.0130,87.2673
101130501,吐鲁番,新疆维吾尔自治区,吐鲁番市,42.9476,89.1841
101130502,托克逊,新疆维吾尔自治区,吐鲁番市,42.7935,88.6558
101130503,高昌,新疆维吾尔自治区,吐鲁番市,42.9476,89.1823
101130504,鄯善,新疆维吾尔自治区,吐鲁番市,42.8655,90.2127
101130601,库尔勒,新疆维吾尔自治区,巴音郭楞蒙古自治州,41.7631,86.1460
101130602,轮台,新疆维吾尔自治区,巴音郭楞蒙古自治州,41.7813,84.2485
101130603,尉犁,新疆维吾尔自治区,巴音郭楞蒙古自治州,41.3374,86.2634
101130604,若羌,新疆维吾尔自治区,巴音郭楞蒙古自治州,39.0238,88.1688
101130605,且末,新疆维吾尔自治区,巴音郭楞蒙古自治州,38.1386,85.5326
101130606,和静,新疆维吾尔自治区,巴音郭楞蒙古自治州,42.3172,86.3911
101130607,焉耆,新疆维吾尔自治区,巴音郭楞蒙古自治州,42.0644,86.5698
101130608,和硕,新疆维吾尔自治区,巴音郭楞蒙古自治州,42.2689,86.8649
101130609,巴音郭楞,新疆维吾尔自治区,巴音郭楞蒙古自治州,41.7686,86.1510
101130612,博湖,新疆维吾尔自治区,巴音郭楞蒙古自治州,41.9802,86.6316
101130701,阿拉尔,新疆维吾尔自治区,阿拉尔市,40.5419,81.2859
101130801,阿克苏,新疆维吾尔自治区,阿克苏地区,41.1707,80.2651
101130802,乌什,新疆维吾尔自治区,阿克苏地区,41.2159,79.2308
101130803,温宿,新疆维吾尔自治区,阿克苏地区,41.2730,80.2433
101130804,拜城,新疆维吾尔自治区,阿克苏地区,41.7961,81.8699
101130805,新和,新疆维吾尔自治区,阿克苏地区,41.5512,82.6108
101130806,沙雅,新疆维吾尔自治区,阿克苏地区,41.2263,82.7808
101130807,库车,新疆维吾尔自治区,阿克苏地区,41.7171,82.9630
101130808,柯坪,新疆维吾尔自治区,阿克苏地区,40.5062,79.0479
101130809,阿瓦提,新疆维吾尔自治区,阿克苏地区,40.6384,80.3784
101130810,阿克苏市,新疆维吾尔自治区,阿克苏地区,41.1843,80.2907
101130901,喀什地区,新疆维吾尔自治区,喀什地区,39.4677,75.9891
101130902,英吉沙,新疆维吾尔自治区,喀什地区,38.9298,76.1743
101130903,塔什库尔干,新疆维吾尔自治区,喀什地区,37.7754,75.2281
101130904,麦盖提,新疆维吾尔自治区,喀什地区,38.9034,77.6515
101130905,莎车,新疆维吾尔自治区,喀什地区,38.4145,77.2489
101130906,叶城,新疆维吾尔自治区,喀什地区,37.8847,77.4204
101130907,泽普,新疆维吾尔自治区,喀什地区,38.1912,77.2736
101130908,巴楚,新疆维吾尔自治区,喀什地区,39.7835,78.5504
101130909,岳普湖,新疆维吾尔自治区,喀什地区,39.2352,76.7724
101130910,伽师,新疆维吾尔自治区,喀什地区,39.4943,76.7420
101130911,疏附,新疆维吾尔自治区,喀什地区,39.3783,75.8631
101130912,疏勒,新疆维吾尔自治区,喀什地区,39.3995,76.0537
101130913,喀什市,新疆维吾尔自治区,喀什地区,39.4671,75.9942
101131001,伊宁,新疆维吾尔自治区,伊犁哈萨克自治州,43.9222,81.3163
101131002,察布查尔,新疆维吾尔自治区,伊犁哈萨克自治州,43.8389,81.1509
101131003,尼勒克,新疆维吾尔自治区,伊犁哈萨克自治州,43.7897,82.5041
101131004,伊宁县,新疆维吾尔自治区,伊犁哈萨克自治州,43.9779,81.5247
101131005,巩留,新疆维吾尔自治区,伊犁哈萨克自治州,43.4816,82.2270
101131006,新源,新疆维吾尔自治区,伊犁哈萨克自治州,43.4343,83.2585
101131007,昭苏,新疆维吾尔自治区,伊犁哈萨克自治州,43.1578,81.1260
101131008,特克斯,新疆维吾尔自治区,伊犁哈萨克自治州,43.2149,81.8401
101131009,霍城,新疆维吾尔自治区,伊犁哈萨克自治州,44.0499,80.8725
101131010,霍尔果斯,新疆维吾尔自治区,伊犁哈萨克自治州,44.2017,80.4208
101131011,奎屯,新疆维吾尔自治区,伊犁哈萨克自治州,44.4234,84.9016
101131012,伊犁,新疆维吾尔自治区,伊犁哈萨克自治州,43.9219,81.3179
101131101,塔城地区,新疆维吾尔自治区,塔城地区,46.7463,82.9840
101131102,裕民,新疆维吾尔自治区,塔城地区,46.2028,82.9822
101131103,额敏,新疆维吾尔自治区,塔城地区,46.5226,83.6221
101131104,和布克赛尔,新疆维吾尔自治区,塔城地区,46.7930,85.7336
101131105,托里,新疆维吾尔自治区,塔城地区,45.9359,83.6047
101131106,乌苏,新疆维吾尔自治区,塔城地区,44.4301,84.6776
101131107,沙湾,新疆维吾尔自治区,塔城地区,44.3295,85.6225
101131108,塔城市,新疆维吾尔自治区,塔城地区,46.7515,82.9868
101131201,哈密,新疆维吾尔自治区,哈密市,42.8332,93.5132
101131202,伊州,新疆维吾尔自治区,哈密市,42.8339,93.5092
101131203,巴里坤,新疆维吾尔自治区,哈密市,43.5990,93.0218
101131204,伊吾,新疆维吾尔自治区,哈密市,43.2520,94.6928
101131301,和田地区,新疆维吾尔自治区,和田地区,37.1089,79.9275
101131302,皮山,新疆维吾尔自治区,和田地区,37.6163,78.2823
101131303,策勒,新疆维吾尔自治区,和田地区,37.0017,80.8036
101131304,墨玉,新疆维吾尔自治区,和田地区,37.2715,79.7366
101131305,洛浦,新疆维吾尔自治区,和田地区,37.0744,80.1840
101131306,民丰,新疆维吾尔自治区,和田地区,37.0649,82.6924
101131307,于田,新疆维吾尔自治区,和田地区,36.8546,81.6678
101131308,和田市,新疆维吾尔自治区,和田地区,37.1110,79.9128
101131309,和田县,新疆维吾尔自治区,和田地区,37.1200,79.8191
101131401,阿勒泰地区,新疆维吾尔自治区,阿勒泰地区,47.8489,88.1387
101131402,哈巴河,新疆维吾尔自治区,阿勒泰地区,48.0593,86.4190
101131405,吉木乃,新疆维吾尔自治区,阿勒泰地区,47.4346,85.8761
101131406,布尔津,新疆维吾尔自治区,阿勒泰地区,47.7045,86.8619
101131407,福海,新疆维吾尔自治区,阿勒泰地区,47.1131,87.4946
101131408,富蕴,新疆维吾尔自治区,阿勒泰地区,46.9931,89.5250
101131409,青河,新疆维吾尔自治区,阿勒泰地区,46.6724,90.3816
101131410,阿勒泰市,新疆维吾尔自治区,阿勒泰地区,47.8273,88.1318
101131501,阿图什,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,39.7129,76.1739
101131502,乌恰,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,39.7166,75.2597
101131503,阿克陶,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,39.1471,75.9452
101131504,阿合奇,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,40.9376,78.4502
101131505,克州,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,39.7140,76.1768
101131601,博乐,新疆维吾尔自治区,博尔塔拉蒙古自治州,44.8539,82.0514
101131602,温泉,新疆维吾尔自治区,博尔塔拉蒙古自治州,44.9738,81.0310
101131603,精河,新疆维吾尔自治区,博尔塔拉蒙古自治州,44.6056,82.8929
101131604,博尔塔拉,新疆维吾尔自治区,博尔塔拉蒙古自治州,44.9033,82.0748
101131606,阿拉山口,新疆维吾尔自治区,博尔塔拉蒙古自治州,45.1678,82.5694
101131701,图木舒克,新疆维吾尔自治区,图木舒克市,39.8673,79.0780
101131801,五家渠,新疆维吾尔自治区,五家渠市,44.1674,87.5269
101131901,铁门关,新疆维吾尔自治区,铁门关市,41.8630,85.6703
101131920,昆玉,新疆维吾尔自治区,昆玉市,37.2154,79.2702
101132101,北屯,新疆维吾尔自治区,北屯市,47.3532,87.8249
101132201,双河,新疆维吾尔自治区,双河市,44.8405,82.3537
101132301,可克达拉,新疆维吾尔自治区,可克达拉市,43.9404,80.9942
101132401,胡杨河,新疆维吾尔自治区,胡杨河市,44.6926,84.8275
101132501,新星市,新疆维吾尔自治区,新星市,42.7966,93.7485
101132601,白杨市,新疆维吾尔自治区,白杨市,46.7266,82.8947
101140101,拉萨,西藏自治区,拉萨市,29.6604,91.1322
101140102,当雄,西藏自治区,拉萨市,30.4748,91.1036
101140103,尼木,西藏自治区,拉萨市,29.4313,90.1655
101140104,林周,西藏自治区,拉萨市,29.8958,91.2618
101140105,堆龙德庆,西藏自治区,拉萨市,29.6473,91.0028
101140106,曲水,西藏自治区,拉萨市,29.3499,90.7381
101140107,达孜,西藏自治区,拉萨市,29.6703,91.3510
101140108,墨竹工卡,西藏自治区,拉萨市,29.8347,91.7312
101140109,城关,西藏自治区,拉萨市,29.6595,91.1329
101140201,日喀则,西藏自治区,日喀则市,29.2675,88.8851
101140202,拉孜,西藏自治区,日喀则市,29.0851,87.6374
101140203,南木林,西藏自治区,日喀则市,29.6805,89.0994
101140204,聂拉木,西藏自治区,日喀则市,28.1560,85.9820
101140205,定日,西藏自治区,日喀则市,28.6567,87.1239
101140206,江孜,西藏自治区,日喀则市,28.9088,89.6050
101140208,仲巴,西藏自治区,日喀则市,29.7683,84.0328
101140209,萨嘎,西藏自治区,日喀则市,29.3282,85.2346
101140210,吉隆,西藏自治区,日喀则市,28.8524,85.2983
101140211,昂仁,西藏自治区,日喀则市,29.2948,87.2358
101140212,定结,西藏自治区,日喀则市,28.3641,87.7677
101140213,萨迦,西藏自治区,日喀则市,28.9011,88.0230
101140214,谢通门,西藏自治区,日喀则市,29.4316,88.2605
101140215,桑珠孜,西藏自治区,日喀则市,29.2670,88.8867
101140216,岗巴,西藏自治区,日喀则市,28.2744,88.5189
101140217,白朗,西藏自治区,日喀则市,29.1066,89.2636
101140218,亚东,西藏自治区,日喀则市,27.4828,88.9068
101140219,康马,西藏自治区,日喀则市,28.5547,89.6834
101140220,仁布,西藏自治区,日喀则市,29.2303,89.8432
101140301,山南,西藏自治区,山南市,29.2360,91.7665
101140302,贡嘎,西藏自治区,山南市,29.2891,90.9853
